FileName,SW_I_Step,ECUName,DTCCode,SignalName,SignalValue,EventTimestamp
Prod_Diagnostic_04.txt,24-07-510,ECM,0X3A7D,Fuel Pressure,288,2026-05-26 01:36:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X3A7D,Boost Pressure,612,2026-05-26 01:36:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X3A7D,Engine Load,552,2026-05-26 01:36:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X62DA,RPM,696,2026-05-09 16:57:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X62DA,Coolant Temp,835,2026-05-09 16:57:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X62DA,Fuel Pressure,98,2026-05-09 16:57:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X62DA,Boost Pressure,139,2026-05-09 16:57:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X62DA,Engine Load,986,2026-05-09 16:57:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0XFB34,RPM,150,2026-05-23 04:15:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0XFB34,Coolant Temp,729,2026-05-23 04:15:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0XFB34,Fuel Pressure,330,2026-05-23 04:15:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0XFB34,Boost Pressure,849,2026-05-23 04:15:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0XFB34,Engine Load,254,2026-05-23 04:15:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X8D4D,RPM,463,2026-05-21 13:24:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X8D4D,Coolant Temp,78,2026-05-21 13:24:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X8D4D,Fuel Pressure,649,2026-05-21 13:24:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X8D4D,Boost Pressure,814,2026-05-21 13:24:00
Prod_Diagnostic_04.txt,24-07-510,ECM,0X8D4D,Engine Load,902,2026-05-21 13:24:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X222D,CPU Load,860,2026-05-05 12:55:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X222D,Lane State,583,2026-05-05 12:55:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X222D,Object Count,431,2026-05-05 12:55:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X222D,Voltage,375,2026-05-05 12:55:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X222D,Speed,560,2026-05-05 12:55:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0XD342,CPU Load,269,2026-05-19 02:00:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0XD342,Lane State,221,2026-05-19 02:00:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0XD342,Object Count,41,2026-05-19 02:00:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0XD342,Voltage,945,2026-05-19 02:00:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0XD342,Speed,62,2026-05-19 02:00:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X91B1,CPU Load,85,2026-05-14 22:25:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X91B1,Lane State,656,2026-05-14 22:25:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X91B1,Object Count,550,2026-05-14 22:25:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X91B1,Voltage,551,2026-05-14 22:25:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X91B1,Speed,631,2026-05-14 22:25:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5708,CPU Load,335,2026-05-07 04:34:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5708,Lane State,401,2026-05-07 04:34:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5708,Object Count,601,2026-05-07 04:34:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5708,Voltage,650,2026-05-07 04:34:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5708,Speed,782,2026-05-07 04:34:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5F67,CPU Load,445,2026-05-08 02:59:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5F67,Lane State,119,2026-05-08 02:59:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5F67,Object Count,465,2026-05-08 02:59:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5F67,Voltage,627,2026-05-08 02:59:00
Prod_Diagnostic_05.txt,24-07-510,ADAS,0X5F67,Speed,624,2026-05-08 02:59:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X5F2D,RSSI,719,2026-05-01 22:08:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X5F2D,GPS Status,12,2026-05-01 22:08:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X5F2D,Network Type,168,2026-05-01 22:08:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X5F2D,Speed,509,2026-05-01 22:08:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X5F2D,Voltage,976,2026-05-01 22:08:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X95E3,RSSI,800,2026-05-12 04:47:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X95E3,GPS Status,895,2026-05-12 04:47:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X95E3,Network Type,276,2026-05-12 04:47:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X95E3,Speed,751,2026-05-12 04:47:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X95E3,Voltage,908,2026-05-12 04:47:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XD57C,RSSI,730,2026-05-17 02:16:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XD57C,GPS Status,999,2026-05-17 02:16:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XD57C,Network Type,591,2026-05-17 02:16:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XD57C,Speed,643,2026-05-17 02:16:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XD57C,Voltage,79,2026-05-17 02:16:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X8487,RSSI,377,2026-05-28 18:10:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X8487,GPS Status,162,2026-05-28 18:10:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X8487,Network Type,262,2026-05-28 18:10:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X8487,Speed,792,2026-05-28 18:10:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0X8487,Voltage,106,2026-05-28 18:10:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XBC93,RSSI,884,2026-05-01 01:54:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XBC93,GPS Status,13,2026-05-01 01:54:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XBC93,Network Type,251,2026-05-01 01:54:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XBC93,Speed,48,2026-05-01 01:54:00
Prod_Diagnostic_05.txt,24-07-510,TCU,0XBC93,Voltage,484,2026-05-01 01:54:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X720A,Cabin Temp,672,2026-05-26 22:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X720A,Blower Speed,430,2026-05-26 22:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X720A,Evap Temp,230,2026-05-26 22:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X720A,Ambient Temp,330,2026-05-26 22:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X720A,AC Pressure,255,2026-05-26 22:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XFA75,Cabin Temp,515,2026-05-19 11:07:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XFA75,Blower Speed,690,2026-05-19 11:07:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XFA75,Evap Temp,924,2026-05-19 11:07:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XFA75,Ambient Temp,54,2026-05-19 11:07:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XFA75,AC Pressure,184,2026-05-19 11:07:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XDDE9,Cabin Temp,866,2026-05-15 09:49:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XDDE9,Blower Speed,319,2026-05-15 09:49:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XDDE9,Evap Temp,336,2026-05-15 09:49:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XDDE9,Ambient Temp,89,2026-05-15 09:49:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XDDE9,AC Pressure,567,2026-05-15 09:49:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X120A,Cabin Temp,638,2026-05-26 09:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X120A,Blower Speed,249,2026-05-26 09:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X120A,Evap Temp,476,2026-05-26 09:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X120A,Ambient Temp,378,2026-05-26 09:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0X120A,AC Pressure,606,2026-05-26 09:47:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XD5C9,Cabin Temp,420,2026-05-05 00:59:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XD5C9,Blower Speed,25,2026-05-05 00:59:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XD5C9,Evap Temp,239,2026-05-05 00:59:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XD5C9,Ambient Temp,555,2026-05-05 00:59:00
Prod_Diagnostic_05.txt,24-07-510,HVAC,0XD5C9,AC Pressure,355,2026-05-05 00:59:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X65C3,Battery Voltage,244,2026-05-04 06:33:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X65C3,Door Status,430,2026-05-04 06:33:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X65C3,Lock State,504,2026-05-04 06:33:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X65C3,Ignition,985,2026-05-04 06:33:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X65C3,Window Pos,62,2026-05-04 06:33:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XC62E,Battery Voltage,718,2026-05-28 16:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XC62E,Door Status,918,2026-05-28 16:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XC62E,Lock State,382,2026-05-28 16:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XC62E,Ignition,470,2026-05-28 16:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XC62E,Window Pos,998,2026-05-28 16:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XA4AD,Battery Voltage,64,2026-05-03 18:36:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XA4AD,Door Status,446,2026-05-03 18:36:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XA4AD,Lock State,679,2026-05-03 18:36:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XA4AD,Ignition,988,2026-05-03 18:36:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0XA4AD,Window Pos,134,2026-05-03 18:36:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X5AAB,Battery Voltage,240,2026-05-11 14:17:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X5AAB,Door Status,77,2026-05-11 14:17:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X5AAB,Lock State,967,2026-05-11 14:17:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X5AAB,Ignition,208,2026-05-11 14:17:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X5AAB,Window Pos,140,2026-05-11 14:17:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X2BE5,Battery Voltage,124,2026-05-15 10:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X2BE5,Door Status,549,2026-05-15 10:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X2BE5,Lock State,367,2026-05-15 10:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X2BE5,Ignition,988,2026-05-15 10:26:00
Prod_Diagnostic_05.txt,24-07-510,BCM,0X2BE5,Window Pos,789,2026-05-15 10:26:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X83B0,Target Distance,703,2026-05-03 05:51:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X83B0,Relative Speed,312,2026-05-03 05:51:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X83B0,Object Count,847,2026-05-03 05:51:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X83B0,Speed,722,2026-05-03 05:51:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X83B0,Temperature,714,2026-05-03 05:51:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X1A53,Target Distance,406,2026-05-23 07:22:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X1A53,Relative Speed,526,2026-05-23 07:22:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X1A53,Object Count,51,2026-05-23 07:22:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X1A53,Speed,694,2026-05-23 07:22:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X1A53,Temperature,307,2026-05-23 07:22:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XE1F1,Target Distance,256,2026-05-18 23:35:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XE1F1,Relative Speed,97,2026-05-18 23:35:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XE1F1,Object Count,474,2026-05-18 23:35:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XE1F1,Speed,105,2026-05-18 23:35:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XE1F1,Temperature,824,2026-05-18 23:35:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X2F17,Target Distance,703,2026-05-07 12:23:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X2F17,Relative Speed,646,2026-05-07 12:23:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X2F17,Object Count,961,2026-05-07 12:23:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X2F17,Speed,661,2026-05-07 12:23:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0X2F17,Temperature,87,2026-05-07 12:23:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XA60B,Target Distance,829,2026-05-07 20:28:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XA60B,Relative Speed,132,2026-05-07 20:28:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XA60B,Object Count,95,2026-05-07 20:28:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XA60B,Speed,927,2026-05-07 20:28:00
Prod_Diagnostic_05.txt,24-07-510,RADAR,0XA60B,Temperature,868,2026-05-07 20:28:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X2F5D,Lane Confidence,742,2026-05-19 13:52:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X2F5D,Visibility,405,2026-05-19 13:52:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X2F5D,Image Quality,509,2026-05-19 13:52:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X2F5D,Speed,31,2026-05-19 13:52:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X2F5D,Light Level,392,2026-05-19 13:52:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X3C3D,Lane Confidence,153,2026-05-09 14:56:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X3C3D,Visibility,36,2026-05-09 14:56:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X3C3D,Image Quality,629,2026-05-09 14:56:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X3C3D,Speed,635,2026-05-09 14:56:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X3C3D,Light Level,632,2026-05-09 14:56:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0XB5B4,Lane Confidence,287,2026-05-16 01:05:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0XB5B4,Visibility,393,2026-05-16 01:05:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0XB5B4,Image Quality,141,2026-05-16 01:05:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0XB5B4,Speed,430,2026-05-16 01:05:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0XB5B4,Light Level,205,2026-05-16 01:05:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X4FC8,Lane Confidence,492,2026-05-26 22:22:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X4FC8,Visibility,558,2026-05-26 22:22:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X4FC8,Image Quality,801,2026-05-26 22:22:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X4FC8,Speed,497,2026-05-26 22:22:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X4FC8,Light Level,353,2026-05-26 22:22:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X909C,Lane Confidence,225,2026-05-01 10:38:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X909C,Visibility,31,2026-05-01 10:38:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X909C,Image Quality,918,2026-05-01 10:38:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X909C,Speed,831,2026-05-01 10:38:00
Prod_Diagnostic_05.txt,24-07-510,FCAM,0X909C,Light Level,798,2026-05-01 10:38:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X1EFF,Vehicle Speed,254,2026-05-08 05:06:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X1EFF,Seat Occupancy,673,2026-05-08 05:06:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X1EFF,Crash Counter,247,2026-05-08 05:06:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X1EFF,Supply Voltage,273,2026-05-08 05:06:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X1EFF,Belt Status,547,2026-05-08 05:06:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XD398,Vehicle Speed,243,2026-05-27 05:11:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XD398,Seat Occupancy,607,2026-05-27 05:11:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XD398,Crash Counter,326,2026-05-27 05:11:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XD398,Supply Voltage,826,2026-05-27 05:11:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XD398,Belt Status,756,2026-05-27 05:11:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XF9FA,Vehicle Speed,972,2026-05-19 04:36:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XF9FA,Seat Occupancy,193,2026-05-19 04:36:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XF9FA,Crash Counter,857,2026-05-19 04:36:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XF9FA,Supply Voltage,830,2026-05-19 04:36:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0XF9FA,Belt Status,903,2026-05-19 04:36:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X9AC8,Vehicle Speed,617,2026-05-03 01:14:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X9AC8,Seat Occupancy,225,2026-05-03 01:14:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X9AC8,Crash Counter,21,2026-05-03 01:14:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X9AC8,Supply Voltage,540,2026-05-03 01:14:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X9AC8,Belt Status,490,2026-05-03 01:14:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X64EC,Vehicle Speed,822,2026-05-23 05:58:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X64EC,Seat Occupancy,865,2026-05-23 05:58:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X64EC,Crash Counter,890,2026-05-23 05:58:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X64EC,Supply Voltage,332,2026-05-23 05:58:00
Prod_Diagnostic_05.txt,24-07-510,SRS,0X64EC,Belt Status,61,2026-05-23 05:58:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X35D0,Wheel FL,374,2026-05-28 16:55:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X35D0,Wheel FR,984,2026-05-28 16:55:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X35D0,Brake Pressure,75,2026-05-28 16:55:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X35D0,Yaw Rate,383,2026-05-28 16:55:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X35D0,Vehicle Speed,722,2026-05-28 16:55:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XA605,Wheel FL,972,2026-05-05 05:46:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XA605,Wheel FR,448,2026-05-05 05:46:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XA605,Brake Pressure,811,2026-05-05 05:46:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XA605,Yaw Rate,655,2026-05-05 05:46:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XA605,Vehicle Speed,984,2026-05-05 05:46:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XB630,Wheel FL,682,2026-05-26 11:14:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XB630,Wheel FR,604,2026-05-26 11:14:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XB630,Brake Pressure,835,2026-05-26 11:14:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XB630,Yaw Rate,180,2026-05-26 11:14:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XB630,Vehicle Speed,388,2026-05-26 11:14:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XCBE7,Wheel FL,972,2026-05-24 00:44:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XCBE7,Wheel FR,587,2026-05-24 00:44:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XCBE7,Brake Pressure,401,2026-05-24 00:44:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XCBE7,Yaw Rate,872,2026-05-24 00:44:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0XCBE7,Vehicle Speed,790,2026-05-24 00:44:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X184A,Wheel FL,107,2026-05-08 20:36:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X184A,Wheel FR,960,2026-05-08 20:36:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X184A,Brake Pressure,509,2026-05-08 20:36:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X184A,Yaw Rate,145,2026-05-08 20:36:00
Prod_Diagnostic_05.txt,24-07-510,ABS,0X184A,Vehicle Speed,340,2026-05-08 20:36:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X4CED,CAN Load,655,2026-05-27 22:42:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X4CED,Eth Status,747,2026-05-27 22:42:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X4CED,Voltage,908,2026-05-27 22:42:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X4CED,Bus Errors,344,2026-05-27 22:42:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X4CED,Ignition,458,2026-05-27 22:42:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X53E4,CAN Load,2,2026-05-09 03:46:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X53E4,Eth Status,50,2026-05-09 03:46:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X53E4,Voltage,396,2026-05-09 03:46:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X53E4,Bus Errors,449,2026-05-09 03:46:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X53E4,Ignition,751,2026-05-09 03:46:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3A95,CAN Load,849,2026-05-18 12:06:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3A95,Eth Status,491,2026-05-18 12:06:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3A95,Voltage,808,2026-05-18 12:06:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3A95,Bus Errors,885,2026-05-18 12:06:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3A95,Ignition,592,2026-05-18 12:06:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X39A3,CAN Load,975,2026-05-01 10:16:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X39A3,Eth Status,108,2026-05-01 10:16:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X39A3,Voltage,76,2026-05-01 10:16:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X39A3,Bus Errors,351,2026-05-01 10:16:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X39A3,Ignition,175,2026-05-01 10:16:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3931,CAN Load,915,2026-05-11 19:39:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3931,Eth Status,495,2026-05-11 19:39:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3931,Voltage,722,2026-05-11 19:39:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3931,Bus Errors,32,2026-05-11 19:39:00
Prod_Diagnostic_05.txt,24-07-510,GW,0X3931,Ignition,442,2026-05-11 19:39:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0XAB79,SOC,420,2026-05-11 06:12:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0XAB79,SOH,714,2026-05-11 06:12:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0XAB79,HV Voltage,568,2026-05-11 06:12:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0XAB79,Cell Temp Max,740,2026-05-11 06:12:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0XAB79,Cell Temp Min,948,2026-05-11 06:12:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X53E8,SOC,586,2026-05-04 01:25:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X53E8,SOH,563,2026-05-04 01:25:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X53E8,HV Voltage,861,2026-05-04 01:25:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X53E8,Cell Temp Max,503,2026-05-04 01:25:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X53E8,Cell Temp Min,158,2026-05-04 01:25:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X6C5F,SOC,615,2026-05-27 21:40:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X6C5F,SOH,492,2026-05-27 21:40:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X6C5F,HV Voltage,205,2026-05-27 21:40:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X6C5F,Cell Temp Max,100,2026-05-27 21:40:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X6C5F,Cell Temp Min,27,2026-05-27 21:40:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X3BBB,SOC,804,2026-05-28 03:19:00
Prod_Diagnostic_05.txt,24-07-510,BMS,0X3BBB,SOH,408,2026-05-28 03:19:00
